Battleground,Code,Faction,Class,KB,D,HK,DD,HD,Honor,Win,Lose,Rol,BE
SM,SM21,Alliance,Priest,5,1,52,65748,10731,812,1,,dps,
SM,SM21,Alliance,Demon Hunter,13,0,52,81717,6148,812,1,,dps,
SM,SM21,Horde,Rogue,1,5,2,17185,3208,149,,1,dps,
SM,SM21,Alliance,Paladin,8,1,51,81430,21647,808,1,,dps,
SM,SM21,Alliance,Paladin,0,2,51,1527,62209,808,1,,heal,
SM,SM22,Alliance,Druid,3,2,12,63779,8466,270,,1,dps,
SM,SM22,Horde,Death Knight,8,0,40,91852,25252,534,1,,dps,
SM,SM22,Horde,Rogue,1,2,39,13963,6979,532,1,,dps,
SM,SM22,Horde,Mage,3,1,34,56727,10746,371,1,,dps,
SM,SM22,Alliance,Druid,0,6,9,35375,12714,258,,1,dps,
SM,SM22,Alliance,Druid,1,7,9,38562,2969,260,,1,dps,
SM,SM22,Alliance,Priest,0,5,7,30643,17391,252,,1,dps,
SM,SM22,Horde,Shaman,7,2,35,77455,12307,524,1,,dps,
SM,SM22,Horde,Shaman,0,1,39,17303,83105,532,1,,heal,
SM,SM22,Horde,Hunter,5,2,32,39116,6324,517,1,,dps,
SM,SM22,Alliance,Druid,0,1,7,1860,26354,253,,1,heal,
SM,SM22,Alliance,Warrior,1,4,8,21829,8633,247,,1,dps,
SM,SM22,Horde,Hunter,8,1,37,67151,6595,527,1,,dps,
SM,SM22,Horde,Priest,2,1,38,11215,82434,527,1,,heal,
SM,SM22,Horde,Mage,4,1,39,32998,7095,381,1,,dps,
SM,SM22,Alliance,Shaman,0,3,9,0,80571,260,,1,heal,
SM,SM22,Horde,Warlock,4,0,39,16625,12874,532,1,,dps,
SM,SM22,Alliance,Hunter,1,4,10,39089,14840,261,,1,dps,
SM,SM22,Alliance,Warrior,2,1,6,20931,6434,206,,1,dps,
SM,SM22,Alliance,Mage,2,6,8,45148,5685,254,,1,dps,
SM,SM23,Alliance,Priest,0,4,8,518,10590,252,,1,heal,
SM,SM23,Alliance,Mage,0,3,8,27174,6226,253,,1,dps,
SM,SM23,Horde,Warlock,2,4,31,30722,14654,672,1,,dps,
SM,SM23,Horde,Paladin,2,1,29,28115,14499,665,1,,dps,
SM,SM23,Horde,Warlock,9,0,34,53066,27057,677,1,,dps,
SM,SM23,Alliance,Paladin,7,2,12,56890,9513,271,,1,dps,
SM,SM23,Horde,Death Knight,4,2,32,25546,8749,673,1,,dps,
SM,SM23,Alliance,Demon Hunter,3,4,13,44863,15179,275,,1,dps,
SM,SM23,Alliance,Warrior,1,5,11,32349,4873,266,,1,dps,
SM,SM23,Horde,Shaman,0,0,35,8247,61285,680,1,,heal,
SM,SM23,Horde,Mage,7,0,35,42833,2918,454,1,,dps,
SM,SM23,Alliance,Druid,1,2,6,16486,2725,230,,1,dps,
SM,SM23,Alliance,Hunter,0,6,9,15268,3613,254,,1,dps,
SM,SM23,Alliance,Druid,0,6,10,13849,7618,262,,1,dps,
SM,SM23,Horde,Paladin,6,2,36,47651,18027,459,1,,dps,
SM,SM23,Horde,Rogue,4,1,34,28302,7932,677,1,,dps,
SM,SM23,Horde,Druid,3,2,34,33443,7545,678,1,,dps,
SM,SM23,Alliance,Paladin,2,5,8,32795,13170,251,,1,dps,
SM,SM23,Horde,Paladin,2,3,27,7142,12549,666,1,,heal,
SM,SM24,Alliance,Hunter,2,1,13,97002,11297,295,,1,dps,
SM,SM24,Alliance,Shaman,1,6,7,30716,3985,277,,1,dps,
SM,SM24,Alliance,Warrior,0,1,12,5268,0,293,,1,dps,
SM,SM24,Horde,Warlock,2,1,34,54285,25145,520,1,,dps,
SM,SM24,Horde,Shaman,1,1,35,10604,63349,522,1,,heal,
SM,SM24,Horde,Priest,2,1,33,32042,55472,516,1,,heal,
SM,SM24,Alliance,Shaman,0,8,7,11079,72041,277,,1,heal,
SM,SM24,Alliance,Shaman,0,6,6,32107,12464,275,,1,dps,
SM,SM24,Alliance,Rogue,1,4,12,30228,22017,293,,1,dps,
SM,SM24,Horde,Priest,0,0,32,15845,56803,365,1,,heal,
SM,SM24,Horde,Hunter,7,0,34,68432,288,518,1,,dps,
SM,SM24,Horde,Druid,5,0,31,49055,6319,363,1,,dps,
SM,SM24,Alliance,Death Knight,6,4,13,38865,17126,295,,1,dps,
SM,SM24,Horde,Death Knight,7,3,31,53770,18224,511,1,,dps,
SM,SM24,Horde,Shaman,5,2,32,41962,17458,514,1,,dps,
SM,SM24,Alliance,Shaman,3,3,13,73537,15272,295,,1,dps,
SM,SM24,Horde,Mage,3,2,31,53691,11602,365,1,,dps,
SM,SM24,Horde,Demon Hunter,4,3,32,37494,6542,514,1,,dps,
SM,SM24,Alliance,Druid,0,0,12,8353,3765,292,,1,dps,
SM,SM24,Alliance,Priest,0,3,11,966,80305,288,,1,heal,
SM,SM25,Horde,Paladin,2,4,12,40551,8052,341,1,,dps,
SM,SM25,Alliance,Death Knight,4,1,25,62856,28173,262,,1,dps,
SM,SM25,Alliance,Priest,0,1,25,8923,107000,262,,1,heal,
SM,SM25,Horde,Warrior,4,3,14,41891,11939,495,1,,dps,
SM,SM25,Alliance,Rogue,1,3,21,25928,4076,251,,1,dps,
SM,SM25,Horde,Shaman,0,0,10,613,23247,336,1,,heal,
SM,SM25,Horde,Shaman,0,3,11,9426,85812,488,1,,heal,
SM,SM25,Horde,Hunter,2,2,11,31563,5674,339,1,,dps,
SM,SM25,Alliance,Druid,1,1,15,31043,25938,236,,1,dps,
SM,SM25,Horde,Hunter,1,1,11,25474,8929,489,1,,dps,
SM,SM25,Alliance,Paladin,0,0,23,4557,50552,256,,1,heal,
SM,SM25,Alliance,Demon Hunter,4,1,14,29853,5750,234,,1,dps,
SM,SM25,Horde,Shaman,2,0,13,40232,5221,342,1,,dps,
SM,SM25,Alliance,Warlock,1,0,4,274,0,165,,1,dps,
SM,SM25,Horde,Warlock,0,0,11,23312,12891,338,1,,dps,
SM,SM25,Alliance,Demon Hunter,1,0,9,15080,940,194,,1,dps,
SM,SM25,Alliance,Hunter,2,3,21,40571,9671,248,,1,dps,
SM,SM25,Horde,Death Knight,2,7,12,65907,25020,338,1,,dps,
SM,SM25,Horde,Priest,1,5,13,49094,27286,344,1,,dps,
SM,SM25,Alliance,Demon Hunter,5,0,25,54919,8624,262,,1,dps,
TK,TK23,Alliance,Rogue,5,0,45,82690,4625,803,1,,dps,
TK,TK23,Alliance,Mage,1,4,40,31427,10773,565,1,,dps,
TK,TK23,Alliance,Paladin,9,1,43,102000,26818,798,1,,dps,
TK,TK23,Horde,Hunter,0,1,7,11562,2654,109,,1,dps,
TK,TK23,Horde,Warrior,1,4,16,46813,1761,143,,1,dps,
TK,TK23,Horde,Shaman,0,5,12,4521,33390,135,,1,heal,
TK,TK23,Alliance,Monk,0,0,45,1611,165000,803,1,,heal,
TK,TK23,Horde,Priest,2,3,17,137000,43681,145,,1,dps,
TK,TK23,Alliance,Warrior,4,4,37,43029,7148,554,1,,dps,
TK,TK23,Alliance,Death Knight,9,0,45,74066,25583,803,1,,dps,
TK,TK23,Horde,Mage,2,5,15,84153,18202,141,,1,dps,
TK,TK23,Horde,Warrior,3,5,15,64704,7938,141,,1,dps,
TK,TK23,Alliance,Rogue,1,2,40,18047,6606,567,1,,dps,
TK,TK23,Horde,Warlock,3,5,15,74618,40979,141,,1,dps,
TK,TK23,Alliance,Druid,0,2,45,1214,148000,578,1,,heal,
TK,TK23,Alliance,Paladin,4,5,33,43566,16431,547,1,,dps,
TK,TK23,Horde,Paladin,6,5,15,68941,13718,141,,1,dps,
TK,TK23,Horde,Monk,0,5,15,7327,68031,141,,1,heal,
TK,TK23,Horde,Priest,0,5,16,7564,56718,143,,1,heal,
TK,TK23,Alliance,Paladin,10,0,45,112000,13972,578,1,,dps,
TK,TK24,Alliance,Death Knight,4,4,7,38219,15746,165,,1,dps,
TK,TK24,Horde,Druid,5,0,28,52396,2930,359,1,,dps,
TK,TK24,Horde,Demon Hunter,3,1,27,46365,7870,357,1,,dps,
TK,TK24,Alliance,Rogue,0,3,5,31066,1719,156,,1,dps,
TK,TK24,Alliance,Druid,0,4,6,0,13970,161,,1,heal,
TK,TK24,Horde,Shaman,5,1,25,42286,2712,503,1,,dps,
TK,TK24,Alliance,Warlock,1,3,5,27484,13215,158,,1,dps,
TK,TK24,Horde,Shaman,1,1,24,8657,52124,351,1,,heal,
TK,TK24,Horde,Druid,2,3,25,33509,2088,353,1,,dps,
TK,TK24,Horde,Druid,1,0,28,406,64450,509,1,,heal,
TK,TK24,Horde,Shaman,1,1,27,9464,2763,507,1,,dps,
TK,TK24,Alliance,Druid,0,2,7,2063,40445,166,,1,heal,
TK,TK24,Horde,Warlock,5,0,28,10778,10348,509,1,,dps,
TK,TK24,Alliance,Warlock,1,3,8,29871,8665,167,,1,dps,
TK,TK24,Alliance,Hunter,0,4,9,31992,4936,172,,1,dps,
TK,TK24,Alliance,Druid,3,3,7,37162,0,164,,1,dps,
TK,TK24,Horde,Warlock,2,2,24,29638,11409,351,1,,dps,
TK,TK24,Horde,Shaman,3,0,28,33035,2586,359,1,,dps,
TP,TP17,Alliance,Mage,2,5,22,39242,9367,788,1,,dps,
TP,TP17,Horde,Death Knight,2,3,26,51619,24932,160,,1,dps,
TP,TP17,Alliance,Paladin,6,2,25,68171,34875,572,1,,dps,
TP,TP17,Horde,Death Knight,3,5,24,53592,24945,158,,1,dps,
TP,TP17,Horde,Demon Hunter,2,0,6,4097,364,94,,1,dps,
TP,TP17,Horde,Rogue,3,2,20,25978,3870,148,,1,dps,
TP,TP17,Horde,Warrior,9,3,26,73437,8642,167,,1,dps,
TP,TP17,Alliance,Warrior,7,5,21,47444,16769,773,1,,dps,
TP,TP17,Alliance,Priest,0,4,14,3526,67786,531,1,,heal,
TP,TP17,Horde,Shaman,1,4,26,7115,36536,163,,1,heal,
TP,TP17,Alliance,Demon Hunter,2,4,24,38766,8644,793,1,,dps,
TP,TP17,Horde,Priest,1,3,27,12857,92572,165,,1,heal,
TP,TP17,Horde,Shaman,2,0,26,58009,24073,164,,1,dps,
TP,TP17,Alliance,Demon Hunter,1,0,15,13877,17792,534,1,,dps,
TP,TP17,Alliance,Death Knight,5,5,25,74727,22558,799,1,,dps,
TP,TP17,Horde,Mage,1,1,26,52507,5499,161,,1,dps,
TP,TP17,Alliance,Priest,0,2,20,4501,31591,550,1,,heal,
TP,TP17,Horde,Druid,1,2,12,26032,2450,117,,1,dps,
TP,TP17,Alliance,Hunter,2,1,21,25127,5880,779,1,,dps,
TP,TP17,Alliance,Druid,1,2,11,33671,2135,524,1,,dps,
TP,TP18,Alliance,Warrior,6,5,12,47277,9852,262,,1,dps,
TP,TP18,Alliance,Mage,1,7,7,50145,28130,242,,1,dps,
TP,TP18,Horde,Rogue,4,3,52,90104,15484,455,1,,dps,
TP,TP18,Horde,Priest,0,0,57,11663,138000,467,1,,heal,
TP,TP18,Alliance,Druid,1,8,10,1578,147000,254,,1,heal,
TP,TP18,Alliance,Warlock,1,8,9,75206,39038,250,,1,dps,
TP,TP18,Alliance,Warlock,0,4,7,109000,49288,240,,1,dps,
TP,TP18,Horde,Shaman,0,1,48,26491,118000,451,1,,heal,
TP,TP18,Alliance,Monk,2,8,13,42610,36938,266,,1,dps,
TP,TP18,Alliance,Priest,2,9,11,89016,33941,260,,1,dps,
TP,TP18,Horde,Priest,10,4,47,157000,56731,453,1,,dps,
TP,TP18,Alliance,Hunter,0,0,0,3941,178,142,,1,dps,
TP,TP18,Horde,Death Knight,11,1,52,89787,16441,462,1,,dps,
TP,TP18,Alliance,Demon Hunter,0,1,1,4913,1335,131,,1,dps,
TP,TP18,Horde,Warlock,1,3,40,28747,23714,432,1,,dps,
TP,TP18,Alliance,Hunter,0,5,3,20027,3637,197,,1,dps,
TP,TP18,Horde,Druid,12,1,57,158000,13356,617,1,,dps,
TP,TP18,Horde,Shaman,10,0,49,90549,7801,451,1,,dps,
TP,TP18,Horde,Monk,9,1,40,69888,30905,443,1,,dps,
TP,TP18,Horde,Death Knight,8,1,40,53469,19973,433,1,,dps,
AB,AB11,Horde,Paladin,12,1,54,95674,23607,561,1,,dps,
AB,AB11,Alliance,Mage,0,6,12,21334,4787,329,,1,dps,
AB,AB11,Horde,Demon Hunter,2,1,41,16147,4255,391,1,,dps,
AB,AB11,Alliance,Mage,4,6,16,61251,16135,340,,1,dps,
AB,AB11,Alliance,Monk,0,2,4,3618,31740,316,,1,heal,
AB,AB11,Horde,Shaman,3,4,41,26924,108000,543,1,,heal,
AB,AB11,Horde,Death Knight,7,0,60,127000,20905,287,1,,dps,
AB,AB11,Alliance,Rogue,3,3,14,38447,12744,335,,1,dps,
AB,AB11,Horde,Mage,7,1,44,70343,4129,575,1,,dps,
AB,AB11,Alliance,Death Knight,1,4,6,61488,61246,319,,1,dps,
AB,AB11,Alliance,Hunter,0,6,12,120000,12055,327,,1,dps,
AB,AB11,Horde,Druid,0,0,59,5372,79191,581,1,,heal,
AB,AB11,Alliance,Paladin,0,8,11,101000,8543,324,,1,dps,
AB,AB11,Alliance,Monk,3,5,11,73221,50848,345,,1,dps,
AB,AB11,Alliance,Monk,0,4,5,19469,14544,237,,1,dps,
AB,AB11,Horde,Rogue,3,4,17,70258,11655,524,1,,dps,
AB,AB11,Alliance,Warlock,1,5,14,68921,10064,342,,1,dps,
AB,AB11,Horde,Shaman,5,5,54,140000,13870,405,1,,dps,
AB,AB11,Alliance,Warlock,6,6,13,115000,50470,335,,1,dps,
AB,AB11,Horde,Death Knight,10,3,54,100000,26222,558,1,,dps,
AB,AB11,Alliance,Rogue,3,2,8,33930,4180,328,,1,dps,
AB,AB11,Horde,Priest,3,1,44,49191,160000,539,1,,heal,
AB,AB11,Horde,Shaman,1,2,56,15056,183000,401,1,,heal,
AB,AB11,Alliance,Warlock,5,4,21,177000,67751,360,,1,dps,
AB,AB11,Horde,Paladin,7,1,56,50181,17131,436,1,,dps,
AB,AB11,Horde,Paladin,2,1,50,29980,123000,582,1,,heal,
AB,AB11,Horde,Warrior,7,4,36,101000,30597,375,1,,dps,
AB,AB11,Alliance,Monk,0,6,12,8733,67223,339,,1,heal,
AB,AB11,Horde,Druid,0,1,57,18015,12833,580,1,,dps,
AB,AB11,Alliance,Priest,2,7,20,42191,130000,360,,1,heal,
BG,BG33,Horde,Priest,0,1,23,16714,128000,370,1,,heal,
BG,BG33,Alliance,Rogue,0,1,0,2277,1177,202,,1,dps,
BG,BG33,Alliance,Hunter,0,4,1,22974,10899,205,,1,dps,
BG,BG33,Alliance,Death Knight,4,5,7,83759,24597,240,,1,dps,
BG,BG33,Alliance,Death Knight,0,3,4,45332,14176,233,,1,dps,
BG,BG33,Alliance,Warlock,0,2,2,18863,15565,211,,1,dps,
BG,BG33,Horde,Shaman,2,1,11,21257,7990,347,1,,dps,
BG,BG33,Horde,Shaman,0,1,25,9666,56712,520,1,,heal,
BG,BG33,Horde,Mage,11,0,30,72913,3994,386,1,,dps,
BG,BG33,Horde,Rogue,3,2,19,48875,12151,509,1,,dps,
BG,BG33,Horde,Warlock,4,0,20,33520,30546,360,1,,dps,
BG,BG33,Alliance,Warrior,1,5,2,34095,11427,218,,1,dps,
BG,BG33,Alliance,Warlock,1,3,2,70149,46467,210,,1,dps,
BG,BG33,Horde,Druid,6,0,21,94964,10202,363,1,,dps,
BG,BG33,Horde,Paladin,3,1,23,46384,15068,366,1,,dps,
BG,BG33,Horde,Warlock,2,1,12,20383,7045,499,1,,dps,
BG,BG33,Horde,Shaman,0,0,24,18160,61305,370,1,,heal,
BG,BG33,Alliance,Paladin,1,1,2,21499,6360,168,,1,dps,
BG,BG33,Alliance,Mage,0,0,0,17486,3513,202,,1,dps,
BG,BG34,Alliance,Druid,5,0,30,71826,236,784,1,,dps,
BG,BG34,Horde,Monk,1,1,4,52319,38382,143,,1,dps,
BG,BG34,Alliance,Shaman,1,0,28,31529,85010,772,1,,heal,
BG,BG34,Horde,Shaman,0,0,3,16606,3778,111,,1,dps,
BG,BG34,Horde,Warlock,0,2,3,43464,12174,141,,1,dps,
BG,BG34,Horde,Rogue,1,5,3,28011,1176,141,,1,dps,
BG,BG34,Alliance,Paladin,1,0,26,3032,108000,764,1,,heal,
BG,BG34,Alliance,Monk,6,1,27,67790,14150,769,1,,dps,
BG,BG34,Horde,Shaman,0,7,3,16419,73464,141,,1,heal,
BG,BG34,Alliance,Shaman,5,2,27,106000,16270,769,1,,dps,
BG,BG34,Alliance,Druid,1,0,30,5011,119000,784,1,,heal,
BG,BG34,Alliance,Druid,1,0,30,32690,3829,559,1,,dps,
BG,BG34,Alliance,Hunter,8,0,30,89493,8159,559,1,,dps,
BG,BG34,Horde,Rogue,0,4,2,12436,9776,139,,1,dps,
BG,BG34,Alliance,Death Knight,2,0,4,19681,21962,496,1,,dps,
BG,BG34,Horde,Death Knight,1,4,4,34195,4936,133,,1,dps,
BG,BG34,Alliance,Hunter,4,1,28,53452,3194,773,1,,dps,
BG,BG34,Horde,Druid,0,2,4,55026,29654,143,,1,dps,
BG,BG34,Horde,Death Knight,0,5,3,71937,18736,141,,1,dps,
BG,BG34,Horde,Druid,0,1,4,820,72920,143,,1,heal,
DG,DG4,Alliance,Priest,7,2,43,146000,39844,585,1,,dps,
DG,DG4,Alliance,Hunter,2,2,41,106000,11815,574,1,,dps,
DG,DG4,Alliance,Druid,0,1,43,17395,192000,596,1,,heal,
DG,DG4,Alliance,Druid,2,3,42,69850,18514,802,1,,dps,
DG,DG4,Horde,Monk,0,0,5,195,42834,120,,1,heal,
DG,DG4,Horde,Paladin,2,6,23,111000,27394,257,,1,dps,
DG,DG4,Horde,Demon Hunter,1,5,21,20160,2291,263,,1,dps,
DG,DG4,Alliance,Warlock,2,3,36,48667,20738,796,1,,dps,
DG,DG4,Alliance,Shaman,14,4,43,131000,18197,807,1,,dps,
DG,DG4,Alliance,Druid,3,2,34,82854,4483,574,1,,dps,
DG,DG4,Horde,Hunter,9,3,27,60591,11823,286,,1,dps,
DG,DG4,Alliance,Hunter,8,3,44,99671,13983,808,1,,dps,
DG,DG4,Alliance,Priest,0,3,44,13343,108000,585,1,,heal,
DG,DG4,Horde,Hunter,7,3,25,92607,13008,265,,1,dps,
DG,DG4,Alliance,Warlock,3,2,41,85316,40312,802,1,,dps,
DG,DG4,Horde,Druid,0,3,22,8215,153000,256,,1,heal,
DG,DG4,Horde,Hunter,0,5,20,66474,12890,254,,1,dps,
DG,DG4,Alliance,Demon Hunter,6,3,32,58659,20013,567,1,,dps,
DG,DG4,Horde,Paladin,4,4,25,136000,20361,260,,1,dps,
DG,DG4,Horde,Druid,3,1,22,35621,19489,276,,1,dps,
DG,DG4,Horde,Monk,0,2,27,15464,241000,270,,1,heal,
DG,DG4,Alliance,Druid,3,3,34,57157,8669,785,1,,dps,
DG,DG4,Horde,Druid,2,3,19,41436,11302,191,,1,dps,
DG,DG4,Horde,Shaman,2,5,24,129000,10799,258,,1,dps,
DG,DG4,Horde,Shaman,0,2,24,573,106000,258,,1,heal,
DG,DG4,Alliance,Druid,0,4,19,38108,8147,521,1,,dps,
DG,DG4,Alliance,Shaman,0,1,44,11584,123000,820,1,,heal,
DG,DG4,Horde,Priest,2,5,21,92870,24650,253,,1,dps,
DG,DG4,Alliance,Mage,2,2,32,40445,26269,570,1,,dps,
ES,ES14,Alliance,Mage,2,7,9,29411,10153,231,,1,dps,
ES,ES14,Alliance,Warrior,1,3,10,22007,4419,235,,1,dps,
ES,ES14,Alliance,Rogue,0,3,12,22881,5302,229,,1,dps,
ES,ES14,Horde,Priest,0,0,57,7968,89357,508,1,,heal,
ES,ES14,Horde,Demon Hunter,6,2,48,66780,20119,650,1,,dps,
ES,ES14,Horde,Warrior,0,2,34,10040,4784,638,1,,dps,
ES,ES14,Horde,Shaman,3,0,60,47251,15344,660,1,,dps,
ES,ES14,Horde,Warrior,1,2,53,26009,27560,501,1,,dps,
ES,ES14,Alliance,Rogue,1,8,11,51860,21382,229,,1,dps,
ES,ES14,Horde,Paladin,3,2,38,30684,6895,491,1,,dps,
ES,ES14,Horde,Priest,6,0,57,105000,29364,659,1,,dps,
ES,ES14,Alliance,Priest,0,3,16,16943,183000,242,,1,heal,
ES,ES14,Horde,Paladin,11,2,55,75810,21109,665,1,,dps,
ES,ES14,Horde,Shaman,7,1,55,104000,12231,503,1,,dps,
ES,ES14,Alliance,Priest,0,4,14,13302,92997,238,,1,heal,
ES,ES14,Horde,Shaman,0,2,55,7738,97421,511,1,,heal,
ES,ES14,Alliance,Demon Hunter,0,6,12,44667,7825,231,,1,dps,
ES,ES14,Alliance,Warrior,1,5,14,53302,15319,240,,1,dps,
ES,ES14,Alliance,Mage,2,3,11,19033,16219,235,,1,dps,
ES,ES14,Horde,Death Knight,1,1,53,42748,20409,663,1,,dps,
ES,ES14,Alliance,Priest,3,2,13,116000,30721,236,,1,dps,
ES,ES14,Alliance,Hunter,1,7,11,51585,12988,231,,1,dps,
ES,ES14,Horde,Druid,0,2,49,5128,52538,646,1,,heal,
ES,ES14,Horde,Priest,6,1,41,37008,9052,644,1,,dps,
ES,ES14,Alliance,Mage,0,1,0,6633,1210,142,,1,dps,
ES,ES14,Horde,Shaman,8,1,56,80066,9329,653,1,,dps,
ES,ES14,Horde,Mage,2,0,55,73018,3756,654,1,,dps,
ES,ES14,Alliance,Warlock,5,6,10,83664,43580,230,,1,dps,
ES,ES15,Horde,Priest,0,2,59,14530,193000,639,1,,heal,
ES,ES15,Horde,Warrior,10,7,51,88288,10991,619,1,,dps,
ES,ES15,Alliance,Warlock,7,3,47,104000,9936,418,,1,dps,
ES,ES15,Alliance,Mage,1,5,41,41254,12295,420,,1,dps,
ES,ES15,Alliance,Druid,1,2,46,7982,226000,446,,1,heal,
ES,ES15,Alliance,Warlock,2,4,38,49345,15896,406,,1,dps,
ES,ES15,Alliance,Mage,2,8,42,101000,27010,408,,1,dps,
ES,ES15,Alliance,Hunter,2,5,42,56800,10894,415,,1,dps,
ES,ES15,Horde,Shaman,0,4,46,16032,164000,622,1,,heal,
ES,ES15,Horde,Demon Hunter,6,4,56,145000,21406,635,1,,dps,
ES,ES15,Horde,Rogue,7,3,56,73026,18842,635,1,,dps,
ES,ES15,Horde,Warlock,5,7,47,228000,92274,618,1,,dps,
ES,ES15,Horde,Paladin,1,2,42,21206,93597,466,1,,heal,
ES,ES15,Horde,Rogue,3,6,52,82185,18296,621,1,,dps,
ES,ES15,Alliance,Warrior,6,4,36,40114,4843,372,,1,dps,
ES,ES15,Alliance,Warlock,5,3,44,115000,44827,419,,1,dps,
ES,ES15,Horde,Warlock,7,1,51,84700,36661,617,1,,dps,
ES,ES15,Horde,Paladin,0,4,52,18200,17035,621,1,,dps,
ES,ES15,Horde,Death Knight,9,6,54,141000,36031,637,1,,dps,
ES,ES15,Alliance,Monk,0,3,44,5431,276000,415,,1,heal,
ES,ES15,Alliance,Demon Hunter,2,7,42,55314,7761,417,,1,dps,
ES,ES15,Alliance,Warrior,11,7,41,116000,29467,415,,1,dps,
ES,ES15,Horde,Mage,8,3,56,82666,13862,640,1,,dps,
ES,ES15,Alliance,Rogue,5,4,39,56148,20349,399,,1,dps,
ES,ES15,Alliance,Hunter,8,3,49,200000,19679,430,,1,dps,
ES,ES15,Horde,Mage,2,4,55,58913,7631,626,1,,dps,
ES,ES15,Alliance,Rogue,1,5,35,31233,2387,401,,1,dps,
ES,ES15,Horde,Demon Hunter,1,1,39,25934,3922,621,1,,dps,
ES,ES15,Horde,Rogue,7,2,46,75119,7590,473,1,,dps,
ES,ES15,Alliance,Druid,0,4,34,5623,70676,390,,1,heal,
SA,SA4,Alliance,Death Knight,13,7,77,186000,48693,656,1,,dps,
SA,SA4,Alliance,Hunter,2,6,70,58205,17034,623,1,,dps,
SA,SA4,Horde,Mage,6,4,39,83233,9619,197,,1,dps,
SA,SA4,Alliance,Paladin,9,3,69,154000,53475,614,1,,dps,
SA,SA4,Alliance,Warrior,7,2,46,39960,7294,790,1,,dps,
SA,SA4,Alliance,Hunter,9,1,68,145000,15349,624,1,,dps,
SA,SA4,Horde,Mage,9,6,43,125000,24396,208,,1,dps,
SA,SA4,Alliance,Warlock,8,1,71,136000,29221,687,1,,dps,
SA,SA4,Horde,Hunter,2,5,41,145000,10732,186,,1,dps,
SA,SA4,Alliance,Priest,2,3,66,54011,209000,614,1,,heal,
SA,SA4,Alliance,Druid,5,6,64,193000,16712,614,1,,dps,
SA,SA4,Horde,Hunter,4,4,33,79672,11254,171,,1,dps,
SA,SA4,Horde,Priest,1,5,34,42579,133000,196,,1,heal,
SA,SA4,Horde,Shaman,1,9,44,32136,151000,207,,1,heal,
SA,SA4,Alliance,Druid,7,3,77,114000,16051,854,1,,dps,
SA,SA4,Horde,Demon Hunter,9,3,39,125000,18580,200,,1,dps,
SA,SA4,Horde,Death Knight,2,2,19,40455,13849,135,,1,dps,
SA,SA4,Alliance,Mage,6,3,76,92956,13690,875,1,,dps,
SA,SA4,Alliance,Death Knight,4,5,76,29652,24615,645,1,,dps,
SA,SA4,Horde,Demon Hunter,7,8,40,157000,19520,201,,1,dps,
SA,SA4,Horde,Mage,2,1,21,25913,579,140,,1,dps,
SA,SA4,Alliance,Mage,5,4,67,111000,38155,847,1,,dps,
SA,SA4,Horde,Warrior,0,1,15,33844,47712,130,,1,dps,
SA,SA4,Horde,Druid,1,3,40,33489,189000,200,,1,heal,
SA,SA4,Alliance,Druid,0,3,69,31732,150000,627,1,,heal,
SA,SA4,Alliance,Mage,1,5,54,63203,8862,813,1,,dps,
SA,SA4,Horde,Priest,0,6,39,1674,234000,201,,1,heal,
SA,SA4,Horde,Warrior,0,4,23,62816,8733,145,,1,dps,
SA,SA4,Alliance,Monk,0,3,78,726,223000,650,1,,heal,
SA,SA4,Horde,Death Knight,3,7,34,128000,25293,196,,1,dps,
SM,SM26,Alliance,Hunter,1,7,13,71930,15065,278,,1,dps,
SM,SM26,Alliance,Hunter,6,2,17,55144,10838,298,,1,dps,
SM,SM26,Horde,Shaman,4,0,35,78403,9634,528,1,,dps,
SM,SM26,Alliance,Shaman,0,2,12,17566,12109,275,,1,dps,
SM,SM26,Alliance,Druid,0,1,13,417,49145,285,,1,heal,
SM,SM26,Horde,Shaman,0,2,36,9710,75893,529,1,,heal,
SM,SM26,Alliance,Rogue,4,1,17,20908,17645,292,,1,dps,
SM,SM26,Horde,Warrior,8,2,32,50497,15763,523,1,,dps,
SM,SM26,Horde,Shaman,3,3,31,45926,10094,520,1,,dps,
SM,SM26,Alliance,Paladin,3,5,14,74845,39561,283,,1,dps,
SM,SM26,Horde,Shaman,5,0,36,62710,13916,379,1,,dps,
SM,SM26,Horde,Priest,1,2,37,27624,71874,532,1,,heal,
SM,SM26,Alliance,Warlock,3,6,15,45038,23964,284,,1,dps,
SM,SM26,Horde,Shaman,7,1,36,76833,13540,529,1,,dps,
SM,SM26,Horde,Rogue,1,3,29,23179,2964,518,1,,dps,
SM,SM26,Alliance,Hunter,1,5,15,23957,9890,285,,1,dps,
SM,SM26,Alliance,Paladin,0,5,13,2644,54330,280,,1,heal,
SM,SM26,Horde,Hunter,3,4,27,39427,5921,514,1,,dps,
SM,SM26,Horde,Warrior,7,1,36,36945,4682,190,1,,dps,
SM,SM27,Alliance,Rogue,1,2,6,22267,10227,278,,1,dps,
SM,SM27,Alliance,Rogue,0,5,5,27936,10576,274,,1,dps,
SM,SM27,Horde,Paladin,0,0,26,16878,107000,360,1,,heal,
SM,SM27,Alliance,Druid,0,4,8,4065,146000,287,,1,heal,
SM,SM27,Horde,Priest,0,3,21,3335,76958,350,1,,heal,
SM,SM27,Horde,Druid,4,0,26,121000,20637,360,1,,dps,
